request
GET /tienda1/publico/productos.jsp HTTP/1.1
POST /tienda1/publico/entrar.jsp HTTP/1.1
GET /tienda1/publico/pagar.jsp?modo=insertar&precio=7098&B1=Confirmar HTTP/1.1
GET /tienda1/publico/anadir.jsp?id=1&nombre=Vino+Rioja&precio=39&cantidad=53&B1=A%F1adir+al+carrito HTTP/1.1
GET /tienda1/imagenes/nuestratierra.jpg HTTP/1.1
GET /tienda1/miembros/fotos.jsp HTTP/1.1
GET /tienda1/miembros/imagenes/zarauz.jpg HTTP/1.1
GET /tienda1/miembros/imagenes/ogono.jpg HTTP/1.1
GET /tienda1/miembros/editar.jsp?modo=registro&login=willie51&password=desintegrar&nombre=Cirio&apellidos=Junquera&email=desailly_bosworth%40coworkers.gov&dni=33273113W&direccion=Calle+Lujan+Perez+17%2C+&ciudad=Undu%E9s+de+Lerda&cp=45130&provincia=Valladolid&ntc=4102716313272060&B1=Registrar HTTP/1.1
GET /tienda1/global/estilos.css HTTP/1.1
GET /tienda1/publico/miembros.jsp HTTP/1.1
GET /tienda1/global/estilos.css HTTP/1.1
GET /tienda1/global/menum.jsp HTTP/1.1
GET /tienda1/imagenes/logo.gif HTTP/1.1
GET /tienda1/global/estilos.css HTTP/1.1
POST /tienda1/publico/vaciar.jsp HTTP/1.1
GET /tienda1/imagenes/1.gif HTTP/1.1
GET /tienda1/publico/registro.jsp?modo=registro&login=joelly&password=r8cid0va&nombre=Flaviano&apellidos=Sarri%E0+Orbe&email=oshea_knowles%40tiaherminia.gh&dni=14977979B&direccion=Calle+Del+Llenguadoc+S%2FN%2C+6E&ciudad=Pujalt&cp=45183&provincia=Valencia&ntc=0269447503610316&B1=Registrar HTTP/1.1
GET /tienda1/index.jsp HTTP/1.1
GET /tienda1/global/titulo.jsp HTTP/1.1
GET /tienda1/global/menum.jsp HTTP/1.1
GET /tienda1/miembros/imagenes/zarauz.jpg HTTP/1.1
POST /tienda1/miembros/editar.jsp HTTP/1.1
GET /tienda1/global/titulo.jsp HTTP/1.1
GET /tienda1/publico/miembros.jsp HTTP/1.1
GET /tienda1/publico/productos.jsp HTTP/1.1
GET /tienda1/publico/caracteristicas.jsp?id=2 HTTP/1.1
GET /tienda1/imagenes/1.gif HTTP/1.1
GET /tienda1/miembros/salir.jsp HTTP/1.1
GET /tienda1/publico/registro.jsp?modo=registro&login=underwoo&password=desportilladura&nombre=Alide&apellidos=Ezama+Ogaz&email=quan%40arroyo-molinos.ee&dni=52948186R&direccion=El+Naranjo%2C+S%2FN+5F&ciudad=Eliana%2C+l%27&cp=34112&provincia=Le%F3n&ntc=5244748375620408&B1=Registrar HTTP/1.1
POST /tienda1/publico/anadir.jsp HTTP/1.1
POST /tienda1/publico/autenticar.jsp HTTP/1.1
GET /tienda1/imagenes/logo.gif HTTP/1.1
POST /tienda1/publico/registro.jsp HTTP/1.1
POST /tienda1/publico/vaciar.jsp HTTP/1.1
GET /tienda1/publico/registro.jsp?modo=registro&login=rachael&password=84ambel&nombre=Malva&apellidos=Mangot+Barr%EDa&email=feld_zaleska%40laschinas.pl&dni=77711232M&direccion=C%2F+Cervera+164%2C+1E&ciudad=Mota+del+Cuervo&cp=36079&provincia=Barcelona&ntc=1834523414581384&B1=Registrar HTTP/1.1
GET /tienda1/publico/vaciar.jsp?B2=Vaciar+carrito HTTP/1.1
GET /tienda1/imagenes/cmenbul.gif HTTP/1.1
POST /tienda1/publico/registro.jsp HTTP/1.1
GET /tienda1/imagenes/2.gif HTTP/1.1
GET /tienda1/miembros/editar.jsp?modo=registro&login=shirleen&password=inn%FAmera&nombre=Giuliana&apellidos=Rosselot+Azcona&email=rigas.albalak%40albeiteria.it&dni=61218401Z&direccion=Carrer+Doctor+Esteve%2C+124%2C+&ciudad=Agres&cp=20560&provincia=Salamanca&ntc=2451542120615034&B1=Registrar HTTP/1.1
GET /tienda1/publico/carrito.jsp HTTP/1.1
GET /tienda1/publico/anadir.jsp?id=2&nombre=Queso+Manchego&precio=39&cantidad=52&B1=A%F1adir+al+carrito HTTP/1.1
POST /tienda1/publico/pagar.jsp HTTP/1.1
GET /tienda1/global/menum.jsp HTTP/1.1
GET /tienda1/publico/productos.jsp HTTP/1.1
GET /tienda1/global/estilos.css HTTP/1.1
GET /tienda1/publico/carrito.jsp HTTP/1.1
GET /tienda1/publico/entrar.jsp?errorMsg=Credenciales+incorrectas HTTP/1.1
GET /tienda1/miembros/imagenes/castro.jpg HTTP/1.1
GET /tienda1/global/estilos.css HTTP/1.1
GET /tienda1/imagenes/logo.gif HTTP/1.1
GET /tienda1/publico/vaciar.jsp?B2=Vaciar+carrito HTTP/1.1
GET /tienda1/publico/pagar.jsp?modo=insertar&precio=7201&B1=Confirmar HTTP/1.1
GET /tienda1/miembros/imagenes/castro.jpg HTTP/1.1
GET /tienda1/index.jsp HTTP/1.1
GET /tienda1/imagenes/1.gif HTTP/1.1
GET /tienda1/miembros/index.jsp HTTP/1.1
GET /tienda1/publico/entrar.jsp?errorMsg=Credenciales+incorrectas HTTP/1.1
GET /tienda1/publico/anadir.jsp?id=1&nombre=Jam%F3n+Ib%E9rico&precio=85&cantidad=15&B1=A%F1adir+al+carrito HTTP/1.1
GET /tienda1/imagenes/cmenbul.gif HTTP/1.1
GET /tienda1/miembros/editar.jsp?modo=registro&login=karattup&password=-s9rete&nombre=Melqu%EDades&apellidos=Tutusaus+Tenza&email=pious-muszte9%40prestigecars.sg&dni=34855320Q&direccion=Urbanitzacio+Europa-fuentes+De+San+Bernabe+S%2FN%2C+&ciudad=Aldeanueva+de+Santa+Cruz&cp=46145&provincia=Ciudad+Real&ntc=0512840344034121&B1=Registrar HTTP/1.1
POST /tienda1/miembros/editar.jsp HTTP/1.1
GET /tienda1/miembros/imagenes/castro.jpg HTTP/1.1
GET /tienda1/miembros/editar.jsp?modo=registro&login=brana&password=f5-c21s7&nombre=Abd%F3n&apellidos=Huertas+Acosa&email=kreuzer%4011horas.ag&dni=09831514A&direccion=C%2F+Barja+187+&ciudad=Navaescurial&cp=32505&provincia=Madrid&ntc=6588349336548778&B1=Registrar HTTP/1.1
POST /tienda1/miembros/editar.jsp HTTP/1.1
POST /tienda1/publico/pagar.jsp HTTP/1.1
GET /tienda1/publico/pagar.jsp?modo=insertar&precio=8912&B1=Pasar+por+caja HTTP/1.1
POST /tienda1/publico/vaciar.jsp HTTP/1.1
POST /tienda1/publico/caracteristicas.jsp HTTP/1.1
GET /tienda1/miembros/imagenes/ogono.jpg HTTP/1.1
GET /tienda1/imagenes/2.gif HTTP/1.1
GET /tienda1/publico/caracteristicas.jsp?id=1 HTTP/1.1
GET /tienda1/index.jsp HTTP/1.1
GET /tienda1/miembros/imagenes/ogono.jpg HTTP/1.1
GET /tienda1/publico/anadir.jsp?id=1&nombre=Jam%F3n+Ib%E9rico&precio=100&cantidad=52&B1=A%F1adir+al+carrito HTTP/1.1
POST /tienda1/publico/pagar.jsp HTTP/1.1
GET /tienda1/publico/anadir.jsp?id=3&nombre=Queso+Manchego&precio=39&cantidad=30&B1=A%F1adir+al+carrito HTTP/1.1
GET /tienda1/miembros/salir.jsp HTTP/1.1
GET /tienda1/imagenes/cmenbul.gif HTTP/1.1
GET /tienda1/imagenes/3.gif HTTP/1.1
POST /tienda1/publico/autenticar.jsp HTTP/1.1
GET /tienda1/global/creditos.jsp HTTP/1.1
GET /tienda1/global/creditos.jsp HTTP/1.1
GET /tienda1/publico/autenticar.jsp?modo=entrar&login=cicek0&pwd=0eSINO1o&remember=on&B1=Entrar HTTP/1.1
GET /tienda1/publico/caracteristicas.jsp?id=2 HTTP/1.1
GET /tienda1/publico/pagar.jsp?modo=insertar&precio=3245&B1=Confirmar HTTP/1.1
GET /tienda1/imagenes/nuestratierra.jpg HTTP/1.1
GET /tienda1/publico/vaciar.jsp?B2=Vaciar+carrito HTTP/1.1
GET /tienda1/publico/carrito.jsp HTTP/1.1
POST /tienda1/publico/anadir.jsp HTTP/1.1
GET /tienda1/publico/vaciar.jsp?B2=Vaciar+carrito HTTP/1.1
POST /tienda1/publico/vaciar.jsp HTTP/1.1
GET /tienda1/publico/productos.jsp HTTP/1.1
POST /tienda1/publico/registro.jsp HTTP/1.1
GET /tienda1/publico/autenticar.jsp?modo=entrar&login=chueh5&pwd=%C137cE&remember=on&B1=Entrar HTTP/1.1
GET /tienda1/imagenes/cmenbul.gif HTTP/1.1
POST /tienda1/publico/entrar.jsp HTTP/1.1
GET /tienda1/publico/entrar.jsp?errorMsg=Credenciales+incorrectas HTTP/1.1
GET /tienda1/global/estilos.css HTTP/1.1
POST /tienda1/miembros/editar.jsp HTTP/1.1
GET /tienda1/miembros/fotos.jsp HTTP/1.1
GET /tienda1/miembros/index.jsp HTTP/1.1
GET /tienda1/imagenes/logo.gif HTTP/1.1
GET /tienda1/publico/caracteristicas.jsp?id=1 HTTP/1.1
POST /tienda1/publico/entrar.jsp HTTP/1.1
GET /tienda1/global/titulo.jsp HTTP/1.1
GET /tienda1/global/titulo.jsp HTTP/1.1
GET /tienda1/publico/anadir.jsp?id=2&nombre=Jam%F3n+Ib%E9rico&precio=85&cantidad=40&B1=A%F1adir+al+carrito HTTP/1.1
GET /tienda1/publico/caracteristicas.jsp?id=2 HTTP/1.1
GET /tienda1/miembros/imagenes/ogono.jpg HTTP/1.1
GET /tienda1/imagenes/1.gif HTTP/1.1
GET /tienda1/publico/entrar.jsp?errorMsg=Credenciales+incorrectas HTTP/1.1
GET /tienda1/miembros/index.jsp HTTP/1.1
GET /tienda1/miembros/fotos.jsp HTTP/1.1
GET /tienda1/publico/carrito.jsp HTTP/1.1
GET /tienda1/global/titulo.jsp HTTP/1.1
POST /tienda1/publico/pagar.jsp HTTP/1.1
GET /tienda1/imagenes/nuestratierra.jpg HTTP/1.1
GET /tienda1/miembros/editar.jsp?modo=registro&login=prewitt&password=ma2o4esa&nombre=Aricel&apellidos=Romaguer&email=mirel-duvitski%40pavimentosalagon.sr&dni=38449362D&direccion=Alcalde+Isidoro+Enciso%2C+100+6%3FG&ciudad=Tolox&cp=28850&provincia=C%E1diz&ntc=5111638071636143&B1=Registrar HTTP/1.1
GET /tienda1/miembros/imagenes/castro.jpg HTTP/1.1
GET /tienda1/publico/pagar.jsp?modo=insertar&precio=7965&B1=Confirmar HTTP/1.1
GET /tienda1/publico/autenticar.jsp?modo=entrar&login=raudres&pwd=s%21u2ceP7ivo&remember=off&B1=Entrar HTTP/1.1
GET /tienda1/publico/anadir.jsp?id=2&nombre=Vino+Rioja&precio=39&cantidad=80&B1=A%F1adir+al+carrito HTTP/1.1
POST /tienda1/publico/anadir.jsp HTTP/1.1
GET /tienda1/publico/autenticar.jsp?modo=entrar&login=dormer&pwd=sA6v682iA&remember=off&B1=Entrar HTTP/1.1
GET /tienda1/global/menum.jsp HTTP/1.1
